,COD_HECHO,DEP,MUN,CODMUN,FECHA,REVIEW,NOMBREDEP,NOMBREMUN,CODDEP,CODRegion,longitude,latitude,REVIEW_mundep,CODDEPAL,CODDEPALlist,CODDEPALlist2
2282,34475,META,PUERTO_LOPEZ,50573,12/03/2019,juez envio prision cabecilla finanzas bloque libertadores vichada nelson eduardo reina alias perla considerado capo organizacion liderar negocios criminales extorsion hurto ganado trafico estupefacientes puerto lopez puerto gaitan junto cinco colaboradores organizacion delictiva constreia mas ciudadanos diferenciar actividad economica contratistas comerciantes ganaderos finqueros agricultores personas comun exigia mil pesos millones pesos atentar patrimonios segun coronel mauricio pedraza rocha comandante policia meta,Meta,Puerto López,50,Orinoquia,-72.95586872,4.092860555,vichada eduardo puerto lopez puerto gaitan pedraza meta,Meta,['meta'],['meta']
2283,34480,ANTIOQUIA,SAN_FRANCISCO,5652,13/03/2019,actual concejal san francisco antioquia partido alianza verde ancizar jesus morales zuluaga capturado cti fiscalia ser sealado vender marihuana municipio zonas urbanas rurales acuerdo investigacion concejal contrataba menores edad comercializar estupefacientes supuestamente pagaba mil mil pesos diarios,Antioquia,San Francisco,5,Andina,-75.10188053,5.9641186170000005,san francisco antioquia jesus morales,Antioquia,['antioquia'],['antioquia']
2284,34481,AMAZONAS,TARAPACA,91798,12/03/2019,tropas batallon infanteria luis acevedo desarrollo operaciones control territorial logra incautacion embarcacion contenia paquetes marihuana cuales tendrian destino final brasil marihuana incautada pertenece grupo delincuencia organizada caqueteos incautacion marihuana da gracias trabajo inteligencia militar permite establecer movimiento embarcacion rio putumayo vez logra establecer ubicacion inician movimientos terrestres fluviales parte tropas batallon infanteria luis acevedo infantes marina interceptar ruta embarcacion sujetos iban abandonan huyen lugar,Amazonas,Tarapacá,91,Amazonia,-69.74161524,-2.891357241,luis acevedo rio putumayo luis acevedo,Amazonas,['amazonas'],['amazonas']
2285,34482,SANTANDER,LEBRIJA,68406,12/03/2019,policia metropolitana bucaramanga incauto kilos marihuana tipo cripy operativo seccional transito transporte municipio lebrija segun autoridades alucinogeno camuflado productos bebidas aromaticas impregnadas detergente proposito desviar atencion autoridades,Santander,Lebríja,68,Andina,-73.2206089,7.114721116,bucaramanga lebrija,Santander,['santander'],['santander']
2286,36423,SANTANDER,LEBRIJA,68406,3/09/2019,autoridades reportaron kilos marihuana descubiertos dentro transformador energia transportado camion lebrija bucaramanga capturado conductor vehiculo,Santander,Lebríja,68,Andina,-73.2206089,7.114721116,lebrija bucaramanga,Santander,['santander'],['santander']
2287,34494,LA_GUAJIRA,MAICAO,44430,13/03/2019,seccional investigacion criminal departamento policia guajira marco tercera fase plan choque construyendo seguridad logro incautacion aproximadamente kilos clorhidrato cocaina captura persona zona rural maicao mediante informacion obtenida red participacion ciudadana conocimiento trocha limoncito estaria utilizando rancheria centro acopio sustancias estupefacientes afirmo fuente policia,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,guajira zona maicao fuente,La Guajira,['laguajira'],['laguajira']
2288,34530,LA_GUAJIRA,MAICAO,44430,17/03/2019,funcionarios fiscalia traves unidad antinarcoticos seccional guajira policia gaula militar allanaron inmueble ubicado calle carrera barrio boscan maicao tras varios meses labores inteligencia autoridades tenian serios indicios lugar operaria grupo delincuencial organizado dedicaba almacenamiento comercializacion sustancias estupefacientes asi lograron captura tres personas incautacion libras sustancias estupefacientes tipo marihuana avaluada millones pesos informan autoridades alucinogeno guardado paquetes cada peso libra parecer listo ser dosificado distribuido bajo modalidad microtrafico resultado afecta directamente cadena comercializacion ilegal estupefaciente igualmente repercute finanzas grupos delincuenciales hacen presencia municipio anuncio caso decima brigada blindada ejercito cabe indicar capturados encuentran dos mujeres hombre identificaron fabio oreste loaiza colmenares orelis fabiana loaiza lopez liseth obregon martinez ultima nacionalidad venezolana,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,guajira maicao bajo lopez,La Guajira,['laguajira'],['laguajira']
2289,34594,LA_GUAJIRA,MAICAO,44430,25/03/2019,ultimas horas grupo gaula militar guajira adscrito decima brigada coordinacion policia capturan tres personas delito trafico fabricacion porte estupefacientes barrio boscan municipio maicao mediante labores inteligencia logro dar ubicacion grupo organizado delincuencia comun incauto libras marihuana avaluadas pesos pretendia ser distribuido menudeo calles cuidad,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,guajira maicao,La Guajira,['laguajira'],['laguajira']
2290,34655,LA_GUAJIRA,MAICAO,44430,29/03/2019,fiscalia gaula militar personal sijin incautaron arsenal piso vivienda municipio autoridades hallaron armas fuego tipo pistola tipo revolver diferentes marcas calibres escopeta calibre mm subametralladora calibre mm proveedores distintas armas fuego mas municiones diferentes capacidades calibres segun ente investigador cuatro personas capturadas seran presentadas juez control garantias delitos fabricacion trafico porte armas fuego municiones uso personal uso privativo fuerzas armadas,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,,La Guajira,['laguajira'],['laguajira']
2291,35658,LA_GUAJIRA,MAICAO,44430,28/06/2019,hacia noche municipio maicao segun versiones testigos dos hombres movilizaban motocicleta habrian lanzado parecia granada hombres habrian huido rumbo zona conocida limoncito trocha conduce venezuela autoridades desplegaron inmediato operativo conjunto policia ejercito fiscalia identificar dar captura responsables,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,maicao granada zona,La Guajira,['laguajira'],['laguajira']
2292,35664,LA_GUAJIRA,MAICAO,44430,28/06/2019,trabajo coordinado unidad regional antinarcoticos fiscalia riohacha seccional investigacion criminal policia ubicado maicao inmueble almacenado material estupefaciente procedimiento hallaron paquetes sustancia vegetal tras ser verificada confirmada marihuana tipo cripy exportacion peso aproximado gramos cada tambien procedieron captura mujer tenia bajo custodia dicho material identificada maritza gonzalez amador aos natural mompox bolivar,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,riohacha maicao bajo gonzalez bolivar,La Guajira,['laguajira'],['laguajira']
2293,36313,LA_GUAJIRA,MAICAO,44430,24/08/2019,seis hombres armados ingresaron finca llevaron camioneta joven aos horas madrugada viernes seis hombres armados ingresaron finca cardona ubicada kilometro via maicao carraipia secuestraron joven angel ricardo suarez brito parecer camioneta encontraba predio embarcado estudiante universitario aos posteriormente habria sido dejada abandono recuperada autoridades hecho ejercito anuncio vez conocido caso unidades gaula militar guajira trasladaron zona fin iniciar investigaciones correspondientes,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,maicao angel suarez guajira zona,La Guajira,['laguajira'],['laguajira']
2294,36429,LA_GUAJIRA,MAICAO,44430,3/09/2019,zona rural maicao logro liberacion joven angel ricardo suarez brito secuestrado pasado agosto lograr liberacion necesario utilizacion tecnologia punta traves rastreos llamadas extorsivas,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,zona maicao angel suarez,La Guajira,['laguajira'],['laguajira']
2295,36566,LA_GUAJIRA,MAICAO,44430,13/09/2019,vicepresidenta martha lucia ramirez rechazo asesinato lider indigena jose manuel pana hechos materia investigacion parte autoridades ocurridos tarde viernes obligado descender vehiculo via maicao riohacha kilometro cerca peaje segun testigos cuerpo palabrero ultimado tiros quedo tendido via rodeado varias personas identificaron parientes lider indigena pertenecia comunidad wayuu integraba junta autonoma mayor palabreros derechos humanos autoridad tradicional karaquita resguardo etnico ubicado zona rural maicao,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,lucia jose pana maicao riohacha zona maicao,La Guajira,['laguajira'],['laguajira']
2296,36614,LA_GUAJIRA,MAICAO,44430,17/09/2019,sistema alertas tempranas defensoria pueblo emitio alerta temprana maicao departamento guajira escenario riesgo viene configurando municipio maicao afecta poblacion civil deviene amenaza generada presencia grupos armados ilegales encuentran adelantando acciones violentas proposito ejercer control social territorial area urbana area rural municipio identifica presencia grupo armado ilegal agc hacia sur maicao limites municipio albania suma ejercito liberacion nacionaleln frente luciano ariza principalmente hacia zona frontera finalmente estructuras delincuencia organizada alcance transnacional,La Guajira,Maicao,44,Caribe,-72.24051696,11.37859375,pueblo maicao guajira maicao sur maicao albania zona,La Guajira,['laguajira'],['laguajira']
2297,34501,CAUCA,EL_TAMBO,19256,10/03/2019,dos campesinos murieron baleados zona rural tambo cauca dos personas asesinadas sectores huisito uribe zona rural tambo acuerdo version autoridades victimas atacadas arma fuego primer hecho murio ciudadano uberney campo murio disparo cabeza persona dedicaba oficio raspachin labor permitia obtener sustento economico zona inversion gubernamental poca lado relacion segundo hecho comunidad uribe denuncio campesino edison muoz aos atacado pistoleros gallera medio agresion labriego murio recibir varios disparos rostro dos homicidios confirmaron campesinos localidades llevaron cadaveres morgue hospital tambo sijin realizo actividades ordena casos,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,zona tambo cauca uribe zona tambo campo zona uribe medio tambo,Cauca,['cauca'],['cauca']
2298,35474,CAUCA,EL_TAMBO,19256,13/06/2019,tarde jueves asesinado rafael polindara hombre habia desmovilizado farc reciente acuerdo paz gobierno hechos registraron pasadas tarde vereda laguna zona rural municipio tambo segun primeras versiones hombre encontraba limpiando cuneta vivienda desconocidos bordo motocicleta aproximaron dispararon repetidas ocasiones,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,rafael paz zona tambo,Cauca,['cauca'],['cauca']
2299,35526,CAUCA,EL_TAMBO,19256,17/06/2019,acuerdo farc nombre polidara suma lista excombatientes sido asesinados pasado gobierno firmo acuerdo paz entonces guerrilla semana pasada oficina alta comisionada naciones unidas derechos humanos acnudh sealo registraron asesinatos defensores defensoras pais semana pasada segun mismo estamento iban ademas dos excombatientes cauca pasado junio asesinado alexander saya exguerrillero farc hizo parte proceso reincorporacion encontraba viviendo nario,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,paz cauca nario,Cauca,['cauca'],['cauca']
2300,35753,CAUCA,EL_TAMBO,19256,21/06/2019,organismos judiciales avanzan investigaciones dar claridad crimen tres hombres vereda llanos corregimiento caa agria jurisdiccion municipio tambo occidente departamento cauca victimas identificadas ary astudillo guengue aos edad adolfo puni guengue aos residentes vereda llanos ultimo hombre tenia antecedentes secuestro extorsivo tercer occiso aproximadamente aos edad proceso identificacion autoridades informaron victimas desplazaban motocicletas cuales incautadas dejadas disposicion fiscalia general nacion parecer homicidas utilizaron pistolas efectuar crimen policia fiscalia avanzan pesquisas localizar responsables,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,tambo cauca,Cauca,['cauca'],['cauca']
2301,35787,CAUCA,EL_TAMBO,19256,9/07/2019,red derechos humanos suroccidente colombiano francisco isaias cifuentes denuncio asesinato excombatiente farc identificado weimar galindez daza zona rural municipio tambo occidente cauca,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,francisco zona tambo cauca,Cauca,['cauca'],['cauca']
2302,36524,CAUCA,EL_TAMBO,19256,8/09/2019,dos homicidios presentaron zona rural municipio tambo,Cauca,El Tambo,19,Pacifico,-76.81075057,2.45218376,zona tambo,Cauca,['cauca'],['cauca']
2303,34505,SANTANDER,SURATA,68780,14/03/2019,zona rural municipio surata capturado hombre sealado autoridades ser explosivista artesanalmente fabricaba artefactos papas bombas sombreros chinos parecer miembros eln duvan felipe restrepo rojas conocido alias ovejo estudiaba universidad industrial santander uis constantemente cambiaba carrera desviar atencion autoridades mantener fachada,Santander,Suratá,68,Andina,-72.9845202,7.366586358999999,zona surata felipe restrepo santander,Santander,['santander'],['santander']
2304,34508,HUILA,HOBO,41349,15/03/2019,sanchez guayabo aos lider comision manuel marulanda velez grupo disidente bajo mando mesias salgado arango alias rodrigo cadete muerto combate pasado febrero caqueta capturado transportaba motocicleta sector brisas magdalena via municipio hobo conduce gigante queria pasar cualquier parroquiano cargaba armamento solo cedula iba acompaante dijo comandante region dos policia general norberto mujica jaime,Huila,Hobo,41,Andina,-75.4501938,2.582313736,marulanda velez bajo caqueta magdalena hobo gigante,Huila,['huila'],['huila']
2305,34528,BOLIVAR,SANTA_ROSA,13683,16/03/2019,riesgo inminente ser reclutados eln estan nios vereda fortuna corregimiento canelos municipio santa rosa sur bolivar presencia grupo guerrillero zona segun denuncio personeria municipio eln convence menores vayan filas mas grave casos nios visto armados vereda eln estaria usando menores edad estan dentro filas grupo guerrillero reclutar nios vereda,Bolívar,Santa Rosa,13,Caribe,-75.36957576,10.44509322,santa rosa sur bolivar zona,Bolívar,['bolivar'],['bolivar']
2306,36587,BOLIVAR,SANTA_ROSA,13683,16/09/2019,autoridades interceptaron camion hallaron detonadores electricos metros cordon detonante metros mecha seguridad bultos quimicos fabricacion explosivos segun coronel farley forero material explosivo tenia destino guerrilla eln,Bolívar,Santa Rosa,13,Caribe,-75.36957576,10.44509322,,Bolívar,['bolivar'],['bolivar']
2307,34534,BOYACA,MACANAL,15425,18/03/2019,marco plan choque construyendo seguridad estrategia intervencion integral narcotrafico trabajo articulado direccion antinarcoticos policia departamento policia boyaca localizo destruyo laboratorio procesamiento cocaina propinando duro golpe fenomeno narcotrafico afectando finanzas organizaciones dedicadas produccion estupefacientes traves arduo trabajo inteligencia investigacion logro establecer existencia complejo ubicado vereda san pedro muceo municipio macanal siendo utilizado procesamiento clorhidrato cocaina dispuso completo operativo destruccion comandos jungla direccion antinarcoticos apoyo unidades departamento policia boyaca desplazaron sitio logrando ubicar gran complejo distribuido seis modulos estructuras destinadas diferentes etapas procesamiento alcaloide momento arribar lugar sitio encontraba solo presentaron capturas,Boyacá,Macanal,15,Andina,-73.31957575,4.97219326,boyaca san pedro macanal boyaca,Boyacá,['boyaca'],['boyaca']
2308,34542,ANTIOQUIA,ARMENIA,5059,19/03/2019,amenazas provenientes grupos ilegales obligaron sacerdote raul mejia valencia parroquia san antonio padua armenia mantequilla salir intempestivamente municipio ubicado region occidente departamento asi denuncio diocesis caldas traves comunicado prensa explicaron intimidaciones corroboradas autoridades competentes animo preservar vida sacerdote necesario disponer salida inmediata poblacion,Antioquia,Armenia,5,Andina,-75.78703368,6.156214009,valencia san antonio armenia caldas,Antioquia,['antioquia'],['antioquia']
2309,34545,RISARALDA,LA_VIRGINIA,66400,19/03/2019,desarrollo plan choque tercera fase hace paga nueva estrategia direccion policia colombianos construyendo seguridad unidades seccional transito transporte logran ultimas horas captura hombre aos delito fabricacion trafico porte estupefacientes hecho registro mediante labores patrullaje registro control corredores viales centro valle cauca peaje riofrio via medicanoa virginia policiales realizaron registro camion llevaba camuflada carga heno tonelada gramos marihuana avaluados mas millones pesos,Risaralda,La Virginia,66,Andina,-75.87833336,4.897968001000001,nueva valle cauca riofrio virginia,Risaralda,['risaralda'],['risaralda']
2310,34548,CHOCO,EL_CANTON_DEL_SAN_PABLO,27135,19/03/2019,aproximadamente dieciseis mil millones pesos afectadas finanzas gao clan golfo subestructura heroes jesus carretera desarrollo operacion mineria ilegal departamento choco fuerza aerea colombiana manera conjunta coordinada ejercito policia realizaron operacion combatir fenomeno explotacion ilicita yacimientos mineros municipio canton san pablo intervenidas unidades produccion minera ilegales,Chocó,El Cantón del San Pablo,27,Pacifico,-76.72724289,5.335328467,jesus choco canton san pablo,Chocó,['choco'],['choco']
2311,34557,SANTANDER,SABANA_DE_TORRES,68655,19/03/2019,autoridades investigan secuestro comerciante gerson frias ariza novia cometido parecer hombres armados identificar cercanias sabana torres santander momento autoridades manejan dos hipotesis secuestro primera trataria plagio cometido prestamistas gota gota segundo cometido grupo margen ley,Santander,Sabana de Torres,68,Andina,-73.49930671,7.394304708,sabana torres santander,Santander,['santander'],['santander']
2312,34754,SANTANDER,SABANA_DE_TORRES,68655,6/04/2019,acuerdo informacion suministrada hombre habia sido secuestrado pasado abril zona rural sabana torres santander encontraba vivienda ubicada vereda puerto limon dos hombres armados irrumpieron tranquilidad intimidaron amenazaron obligaron emprender rumbo desconocido llamada linea parte familia diego genero alerta inmediata todas tropas encontraban desplegadas sector mediante activacion plan candado junto informaciones oportunas red participacion civica lograron rastrear delincuentes segun autoridades tras ardua labor soldados noche viernes determino vereda conchal jurisdiccion municipio lebrija parecer dos hombres estarian movilizando finquero vereda conchal zona rural lebrija gracias fuerte presion tropas imposibilidad enfrentarlas delincuentes optaron huir permitio cuestion minutos rescatarlo brindarle proteccion,Santander,Sabana de Torres,68,Andina,-73.49930671,7.394304708,zona sabana torres santander puerto diego lebrija zona lebrija fuerte,Santander,['santander'],['santander']
2313,35304,SANTANDER,SABANA_DE_TORRES,68655,29/05/2019,madrugada miercoles mayo barrio eduardo santos localidad martires bogota autoridades encontraron restos dos cuerpos descuartizados junto varias bolsas basura acuerdo examenes forenses indican corresponden hombre mujer embargo aun establecido identidad cuerpos lugar hechos llegaron unidades cti fiscalia realizar respectiva inspeccion ademas adelanta investigacion esclarecer sucedido cabe mencionar sabe si personas asesinadas tiraron ahi asesinaron lugar,Santander,Sabana de Torres,68,Andina,-73.49930671,7.394304708,eduardo santos bogota,Santander,['santander'],['santander']
2314,35306,SANTANDER,SABANA_DE_TORRES,68655,28/05/2019,varios sujetos armamento largo camioneta llevaron rumbo desconocido mayerly santos calderon hermana propietaria estacion servicio sabana torres santander esposa reconocido palmicultor alcalde sneyder pinilla sostuvo dentro detalles conocen vehiculo sabe color blanco gris barro costados,Santander,Sabana de Torres,68,Andina,-73.49930671,7.394304708,santos sabana torres santander,Santander,['santander'],['santander']
2315,35850,SANTANDER,SABANA_DE_TORRES,68655,14/07/2019,luego operativo liderado gaula policia logro rescate mayerly santos calderon habia sido secuestrada pasado mayo zona rural municipio sabana torres,Santander,Sabana de Torres,68,Andina,-73.49930671,7.394304708,santos zona sabana torres,Santander,['santander'],['santander']
2316,34566,ANTIOQUIA,SONSON,5756,20/03/2019,vereda piedras blancas zona rural municipio sonson asesinado joaquin jaramillo lopez aos ejercia fiscal junta accion comunal hombre atacado tiros desconocidos movilizaban moto cerca vivienda comandante policia antioquia coronel giovanni buitrago dijo estan investigando si homicidio presento temas relacionados cargo,Antioquia,Sonson,5,Andina,-75.31032889,5.712734274,piedras zona sonson joaquin lopez antioquia,Antioquia,['antioquia'],['antioquia']
2317,36569,ANTIOQUIA,SONSON,5756,15/09/2019,autoridades antioquia confirmaron muerte tres personas misma familia sabado municipio sonson luego desconocidos dispararan segun comandante policia departamento coronel giovanny buitrago autoridades trabajan localizar presuntos responsables muerte alejandro mendoza esposa sandra atehortua menor edad hijo pareja,Antioquia,Sonson,5,Andina,-75.31032889,5.712734274,antioquia sonson,Antioquia,['antioquia'],['antioquia']
2318,34573,CORDOBA,LORICA,23417,21/03/2019,policia cordoba reporto decomiso kilos marihuana encaletados interior vehiculo particular abandonado costado carretera municipio lorica conduce monteria autoridades informaron hallazgo alcaloide realizo tras instalacion reten instalado mencionada via habria aturdido encargados transporte alcaloide,Córdoba,Lorica,23,Caribe,-75.8169036,9.240243523,cordoba lorica monteria reten,Córdoba,['cordoba'],['cordoba']
2319,36412,CORDOBA,LORICA,23417,2/09/2019,luego ocho meses seguimientos unidades inteligencia policia cordoba coordinacion fiscalia capturaron tres presuntos miembros banda criminal clan golfo presuntamente dedicaban realizar extorsiones expender drogas varios municipios bajo sinu norte departamento,Córdoba,Lorica,23,Caribe,-75.8169036,9.240243523,cordoba bajo norte,Córdoba,['cordoba'],['cordoba']
2320,34574,NORTE_DE_SANTANDER,LA_PLAYA,54398,21/03/2019,zona rural municipio playa belen zona catatumbo dejado libertad irenio bohorquez agricultor aos habia sido secuestrado pasado diciembre fecha hombres fuertemente armados llegaron finca ubicada corregimiento aguas claras ubicado zona rural municipio ocaa llevaron rumbo desconocido,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,zona playa belen zona zona ocaa,Norte de Santander,['nortedesantander'],['nortedesantander']
2321,35343,NORTE_DE_SANTANDER,LA_PLAYA,54398,1/06/2019,maana sabado encontrado cuerpo vida dagoberto alvarez claro aos vereda miraflores municipio playa belen norte santander policia norte santander informo traves comunicado luego diligencias inspeccion tecnica cadaver diligencias policia judicial pudo establecer occiso presenta heridas arma fuego alvarez claro desempeaba tesorero junta accion comunal zona policia enfatizo comunicado rechaza hechos violencia ocurridos lideres sociales catatumbo invita denunciar oportunamente autoridades adelantan actividades investigativas dar responsables hecho ponerlos disposicion autoridades competentes,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,miraflores playa belen norte santander norte santander zona,Norte de Santander,['nortedesantander'],['nortedesantander']
2322,35357,NORTE_DE_SANTANDER,LA_PLAYA,54398,3/06/2019,accion contundente ejercito golpearon capacidad terrorista grupo armado organizado gao pelusos frente libardo mora toro jurisdiccion municipio playa belen norte santander operaciones buscan contrarrestar accionar amenaza terrorista gao resultaron muertos dos integrantes dos mas capturados,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,toro playa belen norte santander,Norte de Santander,['nortedesantander'],['nortedesantander']
2323,35719,NORTE_DE_SANTANDER,LA_PLAYA,54398,4/07/2019,ong consejo noruego refugiados alerto jueves menos personas visto obligadas dejar hogares combates grupos armados ilegales poblacion playa departamento norte santander fronterizo venezuela junio familias abandonaron hogares resguardan albergues improvisados corredores casas aledaas condiciones espacios adecuadas aade todas colchonetas cobijas acceso agua potable limitado,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,playa norte santander agua,Norte de Santander,['nortedesantander'],['nortedesantander']
2324,36164,NORTE_DE_SANTANDER,LA_PLAYA,54398,10/08/2019,comision delministerio trabajo alcalde municipio hacari norte santander estuvieronretenidos varias horas parte miembros guerrilla epl hechosocurridos sector conocido aspacicas acuerdo primeras informacionesde autoridades varios hombres armados interceptaron vehiculos oficiales sedesplazaban via poblacion ocaa conduce hacari mientras conocioque parecer obligaron ocupantes permanecer lugar par horasluego retencion alcalde municipio hacari milciades pinzon sealo endialogo rcn radio integrantes grupo armado ilegal quitaron susequipos celulares medios comunicacion funcionario agrego personas queestaban bloqueando via quitaron arma escolta acompaaba dejarona lado via despues dejaron pasar afortunadamente paso mayorespinzon afirmo comision ministerio trabajo tambien obligada retornar ala ciudad cucuta luego reten debieron permanecer varias horas,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,hacari norte santander ocaa hacari hacari paso ciudad cucuta reten,Norte de Santander,['nortedesantander'],['nortedesantander']
2325,36663,NORTE_DE_SANTANDER,LA_PLAYA,54398,20/09/2019,dos casos homicidio registraron veredas san pedro capellania municipio playa belen victimas identificadas misael perez edwin duran,Norte de Santander,La Playa,54,Andina,-73.2377798,8.213755172,san pedro playa belen,Norte de Santander,['nortedesantander'],['nortedesantander']
2326,34575,VALLE_DEL_CAUCA,FLORIDA,76275,21/03/2019,zona rural florida sur valle cauca ejercito sostiene intensos enfrentamientos grupos armados margen ley hecho confirmado jesus antonio garcia secretario gobierno valle indico militares realizan persecucion presuntos integrantes epl serian responsables secuestrar soldado alirio montenegro,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,zona florida sur valle cauca jesus antonio valle montenegro,Valle del Cauca,['valledelcauca'],['valledelcauca']
2327,34577,VALLE_DEL_CAUCA,FLORIDA,76275,21/03/2019,mientras movilizaba vehiculo oficial corregimiento llanito municipio florida soldado profesional alirio montenegro adamez secuestrado hombres armados bajaron vehiculo llevaron rumbo desconocido segun informacion entregada tercera division ejercito militar desempeaba conductor institucion pertenecia batallon alta montaa n coronel jose maria vega comando operativo apolo ademas indicaron division vehiculo movilizaba incinerado lugar plagio ministro defensa guillermo botero indico chile parecer pelusos serian autores plagio militar,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,florida montenegro montaa jose maria vega,Valle del Cauca,['valledelcauca'],['valledelcauca']
2328,34598,VALLE_DEL_CAUCA,FLORIDA,76275,23/03/2019,liberacion dio gracias operativo rescate parte autoridades indigenas cabildo central corregimiento granates epl entrego soldado profesional alirio montenegro habia sido secuestrado pasado marzo sabado supo vida comision defensoria pueblo regional encabezada lorena iveth mendoza isabel cristina mina traslado corregimiento granates recibir parte guardia indigena soldado profesional,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,montenegro pueblo isabel,Valle del Cauca,['valledelcauca'],['valledelcauca']
2329,34691,VALLE_DEL_CAUCA,FLORIDA,76275,1/04/2019,hace varios dias viene presentando enfrentamientos ejercito facciones gao pelusos zona rural municipio florida valle sector guacas rivera establecer numero familias desplazadas,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,zona florida valle rivera,Valle del Cauca,['valledelcauca'],['valledelcauca']
2330,34888,VALLE_DEL_CAUCA,FLORIDA,76275,22/04/2019,municipio florida capturado policia luis aurelio cayoy mas conocido alias torres hombre aos sealado coordinar acciones secuestro extorsion actividades narcotrafico organizacion criminal pelusos segun labores inteligencia investigacion uniformados policia pudo establecer comunidades brisas cumbre diana granates guacas florida valle vereda herrera rio blanco tolima venian siendo victimas actuar delictivo torres,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,florida luis torres cumbre florida valle herrera rio tolima torres,Valle del Cauca,['valledelcauca'],['valledelcauca']
2331,34966,VALLE_DEL_CAUCA,FLORIDA,76275,30/03/2019,pasado sabado marzo presento confrontacion armada caserio comunidad indigena guacas ejercito gaor epl grupos medio confrontacion replegando hacia parte alta comunidad dejando resultado familias habitan sector alto comunidad desplazaran dia domingo hacia escuela ubicada centro poblado comunidad indigena gucas refugiaron cuatro dias tres noches temor enfrentamientos medida autoproteccion comunidad indigenaeste enfrentamiento dejo resultado familias desplazadas personas familias afectaciones bienes inmuebles semoviente muertoesta emergencia conocio lunes abril inmediatamente solicite administracion municipal convocara subcomite prevencion proteccion garantias repeticion municipio florida convocado dia martes abril realizar mision verificacion jueves abril conocimiento parte autoridad etnica desplazamiento familias afectaciones acueducto tambien gobernador cabildo manifesto retencion ilegal comunero parte ejercito explicaron retencion dada salvaguardar seguridad integridad comunero transitando ejercito inminencia confrontacion prefirieron retenerlo viera expuesto momento combate,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,medio alto domingo florida,Valle del Cauca,['valledelcauca'],['valledelcauca']
2332,35663,VALLE_DEL_CAUCA,FLORIDA,76275,28/06/2019,traves puesto control instalado policia altura municipio florida valle cauca logro incautacion kilos marihuana tipo creepy captura cuatro personaspor hechos comandante policia valle caucael coroneljavier navarro explico quelo llama atencion caso quela droga iba interior ambulanciaen modalidad ocultamiento ocupantes capturadosimulaba ser paciente dialisis afirmo oficial tambien indico yaes tercera oportunidad incautamos droga interior ambulancias,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,florida valle cauca valle,Valle del Cauca,['valledelcauca'],['valledelcauca']
2333,35713,VALLE_DEL_CAUCA,FLORIDA,76275,3/07/2019,policiadecomiso marihuana procedimiento control ambulancia jurisdiccion municipio florida suroriente valle cauca carro provenia norte cauca encaminaba centro vallecaucano tercer caso ultimos meses tarea policial encontrado envoltorio kilos marihuana,Valle del Cauca,Florida,76,Andina,-76.23392174,3.323801402,florida valle cauca norte cauca,Valle del Cauca,['valledelcauca'],['valledelcauca']
2334,34591,BOLIVAR,ARENAL,13042,24/03/2019,tropas batallon infanteria unidad militar organica fuerza tarea marte adscrita primera division ejercito dieron captura albeiro jesus ibarra jimenez presunto integrante grupo armado organizado ejercito liberacion desarrollo operativo captura integrante frente luis alberto gomez quiones eln tenia poder material guerra intendencia comunicaciones sanidad elementos parecer serian destinados acciones criminales region,Bolívar,Arenal,13,Caribe,-73.94182144,8.457820715,jesus luis alberto gomez,Bolívar,['bolivar'],['bolivar']
2335,36251,BOLIVAR,ARENAL,13042,19/08/2019,emboscada presento batallon selva n adelantaba labores militares sector conocido mina proyecto alli habrian sido atacados supuestos miembros frente luis jose solano sepulveda organizacion subversiva fuerza tarea conjunto marte ejercito informo fallecimiento soldado profesional jose evis lopez rivera resulto herido dos oficiales,Bolívar,Arenal,13,Caribe,-73.94182144,8.457820715,luis jose solano jose lopez rivera,Bolívar,['bolivar'],['bolivar']
