CODIGO,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,COD_DANE,PDET_ETCR,FECHA_EVENTO,MES_HECHO,ANNO_HECHO,TIPO_EVENTO,SUB_TIPO_EVENTO,PRESUNTO_AUTOR ,DESCRIPCION_PRELIMINAR,FUENTE,CATEGORIA_EVENTO
36093,SANTANDER,BUCARAMANGA,68001,0,3/08/2019,8,2019,HOMICIDIOS,niÑOS_NIÑAS_Y_ADOLESCENTES,NO_PRECISA,"Los hombres fueron hallados sin vida, con heridas de bala en la cabeza, en la vereda Zarzal, jurisdicción del corregimiento La Fortuna, en Barrancabermeja. Según las primeras versiones, la noche del viernes dos taxis llegaron a la zona con varias personas a bordo. Rato después, habitantes de la zona escucharon varias detonaciones. Pero fue solo hasta la mañana del sábado cuando labriegos que iniciaban sus labores, se toparon de frente con el horror. Serían las 10:00 de la mañana. Los cadáveres yacían en la maleza de la parcela, debajo de varios árboles de moncoro. “Escuchamos unos disparos, y cuando salimos a la trocha vimos que iban bajando unos taxis y unas motos, con un poco de gente. Los soldados llegaron acá, fuimos a revisar. Entramos con el Ejército por allá, miramos y miramos, pero no hallamos nada, hasta que esta mañana fue que los encontraron”, narró un campesino de la zona. En el lugar hicieron presencia de agentes de la Sijin, para adelantar las labores de inspección técnica y levantamiento de los cadáveres. La autoridad no les encontró documentos, por lo tanto, quedaron sin identificar. Según la autoridad, los móviles estarían relacionados con un supuesto ajuste de cuentas. ",VANGUARDIA,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36094,NORTE_DE_SANTANDER,CUCUTA,54001,0,2/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Cuando intentaban ingresar a Venezuela con armamento de grueso calibre, en plena zona de frontera, seis presuntos integrantes de la banda delincuencia de La Línea, que se dedica a la tortura y la extorsión en Cúcuta y en Ureña, fueron capturados en las últimas horas por las autoridades colombianas. De acuerdo con la Policía Nacional, entre los detenidos se encuentra alias Morris. ‘Morris’ también habría decapitado a un migrante colombovenezolano, cuya cabeza fue arrojada a principios de junio a la base de la Guardia Nacional Bolivariana de Ureña, en Venezuela.
“Estos sujetos disfrutaban de la actividad delincuencial, especialmente de la tortura y la realización de los homicidios con sevicia. Se les puede tachar de sociópatas o psicópatas, porque disfrutan de causarles daño a los demás. Esperemos un aparente jefe de esta organización delincuencial, que aparece en un video desmembrando a sus víctimas que con estas capturas logremos estabilizar el orden público en la zona de frontera”, indicó el general Ramiro Castrillón, comandante de la Región N. 5 de la Policía Nacional.",EL TIEMPO,ACCIONES_INSTITUCIONALES
36095,COLOMBIA,NO_PRECISA,,,3/08/2019,8,2019,ACCIONES_INSTITUCIONALES,OPERACIONES_ANTINARCOTICOS,NO_PRECISA,"El desarrollo de una exitosa operación combinada entre Colombia y Panamá, a través de una interdicción marítima, en aguas cercanas a este último país, permitió la incautación de 4.575 kilogramos de cocaína, que eran transportados a bordo de una embarcación tripulada por cinco sujetos de nacionalidad colombiana. Gracias al trabajo coordinado entre Unidades de la Armada de Colombia y la Fuerza Aérea Colombiana, quienes alertaron a las autoridades panameñas, se dio inicio a la persecución de la embarcación que, a alta velocidad, se desplazaba en la ruta hacia Centroamérica. Al advertir la presencia de las autoridades navales panameñas, los cinco sujetos ocupantes de la motonave, lanzaron los más de 90 bultos al mar, para luego emprender la huida, siendo interdictados efectivamente por parte de las autoridades navales. La sustancia incautada fue sometida a la Prueba Inicial Preliminar Homologada, Piph, dando como resultado positivo para clorhidrato de cocaína, que se estima sería comercializada en los mercados internacionales, por un valor cercano a los 152 millones de dólares. La Armada de Colombia continuará con el desarrollo de operaciones contra las organizaciones narcotraficantes, al tiempo que fortalece sus capacidades y el trabajo combinado en la lucha contra las amenazas trasnacionales en aguas del Caribe. ",ARMADA NACIONAL,ACCIONES_INSTITUCIONALES
36096,NORTE_DE_SANTANDER,CUCUTA,54001,0,4/08/2019,8,2019,ACCIONES_ARMADAS,COMBATES,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Fuertes combates se presentaron entre tropas de la Trigésima Brigada del Ejército Nacional y 'Los Pelusos' en la vereda Vigilancia, zona rural de Cúcuta. La fuerza militar intervino los campamentos que tenían construidos cerca de territorio venezolano, en donde realizaban operaciones de extorsión.",BLU RADIO,ACCIONES_ARMADAS
36097,VALLE_DEL_CAUCA,JAMUNDI,76364,0,5/08/2019,8,2019,ACCIONES_ARMADAS,COMBATES,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Hay preocupación en Jamundí por los combates que se han presentado entre distintos grupos armados en el corregimiento de Villa Colombia, quienes pretenden tomar el control del corredor de la droga y los cultivos de uso ilícito. Aseguran que el Ejército sostuvo combates con algunas disidencias del sexto frente de las Farc. ",BLU RADIO,ACCIONES_ARMADAS
36098,CORDOBA,SAN_PELAYO,23686,0,5/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Un joven identificado como Adanar Daniel Espitia Hernández, de 26 años, fue asesinado por sicarios los cuales se dieron a la fuga con rumbo desconocido.",EL MERIDIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36099,NARIÑO,SAN_ANDRES_DE_TUMACO,52835,ETCR - PDET,5/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Hasta una vereda del corregimiento de La Espriella, ubicada a varias horas del casco urbano, se dirigieron las autoridades de Policía judicial para llevar a cabo las diligencias de levantamiento del cuerpo sin vida de Hermencia Urbano, de 44 años. El cadáver fue trasladado hasta la morgue de un centro asistencial de la costa nariñense, en donde forenses practicaron la necropsia de rigor y luego entregado a sus familiares que trasladaron a la mujer hasta el departamento del Cauca. ",DIARIO DEL SUR,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36100,PUTUMAYO,VILLAGARZON,86885,PDET,5/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Se encuentran Panfletos que anuncian que minarán corredores de entradas y salidas de las hectáreas, donde se encuentran cultivos de uso ilícito, además invitan a la juventud de esta zona a unirse al grupo subestructura primero, de las antiguas Farc.",MI PUTUMAYO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36101,SUCRE,SAN_ONOFRE,70713,PDET,5/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,NO_PRECISA,"En San Onofre amenazaron a 31 personas, entre ellas a Norly Herrera, de la Mesa Municipal de Víctimas y a Teódulo Cantillo, hoy aspirante a la Alcaldía de ese municipio.",EL MERIDIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36102,BOLIVAR,CARTAGENA,13001,0,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Dos ciudadanos extranjeros pretendían sacar la droga desde Cartagena hacía Panamá, las autoridades investigan si detrás de los hallazgos en el aeropuerto Rafael Núñez, de Cartagena, habría toda una red narcotraficante dedicada a utilizar turistas para sacar droga fuera de Colombia. En lo corrido del año, en la terminal aérea de Cartagena se han capturado a 17 personas, de las cuales 6 son extranjeros. Se han incautado 35 kilogramos de cocaína y decomisado 813 dosis de drogas sintéticas. Los destinos más utilizados en el aeropuerto son Panamá y Ámsterdam.",BLU RADIO,ACCIONES_INSTITUCIONALES
36103,CHOCO,RIOSUCIO,27615,ETCR - PDET,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Un trabajo en el que estuvieron involucrados el Ejército, Armada, Policía y Fuerza Aérea, permitió la ubicación y captura de alias Piquiña, supuesto cabecilla de la subestructura Pablo José Montalvo Cuitiva, del Clan del Golfo, y quien sería el responsable de la muerte de varios líderes sociales en la región del Bajo Atrato, en Chocó.",EL COLOMBIANO,ACCIONES_INSTITUCIONALES
36104,HUILA,NEIVA,41001,0,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Cinco personas capturadas y judicializadas, por vender y transportar estupefacientes en la comuna siete de la ciudad de Neiva. Esta estructura delincuencial vendía aproximadamente 1.500 dosis de marihuana lo cual les daba una renta de 3 millones diarios, lucrándose con 90 millones de pesos mensuales. ",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
36105,ARAUCA,SARAVENA,81736,PDET,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,INCAUTACIONES,NO_PRECISA,"En diligencias de allanamiento y registro en una residencia del barrio de invasión Villabel del municipio de Saravena se logró la incautación de este vehículo, el cual está matriculado en Cota Cundinamarca, el cual contenía en su interior, un dispositivo acondicionado con un sistema de activación de artefacto explosivo y 49 cartuchos de 9 milímetros para pistola.",LA VOZ DEL CINARUCO,ACCIONES_INSTITUCIONALES
36106,PUTUMAYO,VILLAGARZON,86885,PDET,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,DESACTIVACION_DE_ARTEFACTOS_EXPLOSIVOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"En operaciones conjuntas de la Armada Nacional, ejército y Policía Nacional, se logró dar con el hallazgo de este arsenal de guerra, que está básicamente compuesto por explosivos y algunos panfletos alusivos a las disidencias de las Farc que operan en el medio y bajo Putumayo. ",MI PUTUMAYO,ACCIONES_INSTITUCIONALES
36107,COLOMBIA,NO_PRECISA,,,5/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,NARCOTRAFICANTES,"En 10 de los 32 departamentos del país en los que hay actividad delictiva de al menos seis grupos narcotraficantes del país norteamericano, siendo el Sinaloa y Jalisco Nueva Generación los que más influencia tienen en el territorio nacional, según confirma la Policía.  Explica esa institución que los emisarios enviados a las diferentes regiones colombianas son para “asegurar que los cargamentos lleguen a México, supervisan la calidad del 97% de pureza y la cantidad demandada. ",EL COLOMBIANO,OTRO_TIPO_DE_EVENTOS
36108,CAUCA,BALBOA,19075,PDET,3/08/2019,8,2019,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,Se registran combates en el sector de Pureto los cuales dejan un saldo de dos heridos y un muerto.,DEFENSORIA DEL PUEBLO,ACCIONES_ARMADAS
36109,CAUCA,CALOTO,19142,PDET,3/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Cuatro disparos cegaron la vida de José Eduardo Tumbó, líder social campesino, según confirmó la Policía del Cauca. ""La víctima es miembro de una asociación campesina y falleció producto de los disparos en el mismo sitio donde se produjo el ataque"", afirmó el comandante de Policía en el Cauca, coronel Fabio Rojas. Por su parte, María Elena Sánchez, coordinadora de Guardia Campesina de la Federación Sindical Unitaria Agropecuaria-Fensuagro, en el Cauca, dijo que Tumbó era defensor de Derechos Humanos afiliado a esa organización y miembro de la Junta de Acción Comunal de la vereda El Vergel, de Caloto. ",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36110,CAUCA,TORIBIO,19821,PDET,4/08/2019,8,2019,HOMICIDIOS,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Asesinan a otra autoridad indígena en Toribío, Cauca. En la madrugada de hoy, en Tacueyó, Toribío, fue asesinado el aguacil y médico tradicional Enrique Guegia.
Según las comunidades nativas, el mortal atentado fue ejecutado por delincuentes que se movilizaban de una motocicleta y cuando el médico tradicional se disponía a participará en una actividad en nombre de Gersaín Yatacué, guardia indígena asesinado en el pasado jueves 1 de agosto en Caloto.",UARIV ,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36111,CAUCA,MORALES,19473,PDET,5/08/2019,8,2019,ACCIONES_ARMADAS,ATAQUE_A_BIEN_CIVIL,NO_PRECISA,"El Consejo Regional Indígena del Cauca (Cric) denunció que, en horas de la madrugada del lunes, personas desconocidas procedieron a quemar las oficinas de un cabildo indígena en el municipio de Morales. El vicegobernador Wilson Cometa dijo que estos hechos ocurridos en la vereda La Liberia, resguardo indígena de Chimborazo, se presentan como represalia al cabildo, que basados mediante la resolución de autonomía territorial no permite la siembra de cultivos de uso ilícito en su territorio. ",EL TIEMPO,ACCIONES_ARMADAS
36112,PUTUMAYO,PUERTO_ASIS,86568,ETCR - PDET,5/08/2019,8,2019,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"proceso de paz, se registran en la vereda Puerto Bello. La disputa por el control del narcotráfico en esa zona selvática de Puerto Asís sería la causa de la pelea declarada entre los mencionados frentes ex guerrilleros, manifestó el General Yúber Aranguren, comandante de la Brigada de Selva 27 del Ejército",UARIV,ACCIONES_ARMADAS
36113,SUCRE,SINCELEJO,70001,0,5/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"Sicarios llegaron hasta un sector del barrio Altos del Rosario, en el norte de Sincelejo, y dispararon indiscriminadamente contra un grupo de personas hiriendo a cinco de ellas. Una de ellas, Elkin David Zúñiga Talaigua, murió a los pocos minutos cuando era atendido en una clínica de Sincelejo y varias horas después falleció un menor de edad, que también fue alcanzado por las balas. Las primeras hipótesis de las autoridades apuntan a un ajuste de cuentas por microtráfico debido a que la mayoría de las víctimas tiene anotaciones judiciales. ",CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36114,ATLANTICO,SOLEDAD,8758,0,6/08/2019,8,2019,HOMICIDIOS,OTROS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"En el barrio Villa del Rey, delincuentes armados le dispararon a la señora Rocío del Pilar Reguillo Avendaño de 43 años. Tras el crimen, trascendió que en el año 2015 la mujer había denunciado ante la Fiscalía a dos funcionarios públicos por la venta irregular de unos lotes. Sin embargo, después de esa fecha el Gaula de la Policía dijo no tener más reportes de amenazas contra Rocío Reguillo por el hecho en particular. ",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36115,BOGOTA_D.C.,BOGOTA_D.C.,11001,0,6/08/2019,8,2019,RECLUTAMIENTO_FORZADO,OTROS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"La Defensoría del Pueblo notificó directamente al Ministerio del Interior sobre la ampliación a las localidades de Engativá y Fontibón de la alerta temprana ya existente en Bogotá para Bosa, Kennedy y Ciudad Bolívar. La alerta temprana argumenta que se ha venido identificando lo que sería el ""surgimiento de una dinámica de expansión de Grupos Armados Organizados. A lo anterior se sumarían las disputas territoriales de los Grupos de Delincuencia Organizada derivados de los relevos, reacomodamientos o recomposiciones asociados a las dinámicas de los Grupos Armados Organizados"". ",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36116,CESAR,VALLEDUPAR,20001,PDET,5/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,GUERRILLA,"En el corregimiento La Mesa, zona rural de Valledupar, amanecieron una bandera y un letrero alusivos a la guerrilla del Eln, Ante la alarma que generó este hecho, las autoridades desarrollaron ayer un consejo extraordinario de seguridad a fin de dar con los responsables y garantizar la tranquilidad de la población. ",EL HERALDO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36117,TOLIMA,ALVARADO,73026,0,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"Unidades de la Sexta Brigada del Ejército Nacional capturaron en la vía que conduce del municipio de Alvarado a Ibagué, a Jhon Reyna Jiménez, un hombre oriundo de República Dominicana que era requerido por Estados Unidos, por presuntamente estar involucrado en tráfico de droga, en dicho país. ",RCN RADIO,ACCIONES_INSTITUCIONALES
36118,ANTIOQUIA,CAUCASIA,5154,PDET,5/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,La Policía Nacional en coordinación con el Ejército Nacional logró la captura de 11 integrantes del Grupo Armado Organizado ‘Los Caparros’ en el Bajo Cauca Antioqueño.,MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
36119,RISARALDA,PEREIRA,66001,0,6/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,OTROS,"La Policía Metropolitana de Pereira logró la captura de alias ‘Jaris’, un joven acusado del asesinato de defensores de derechos humanos como el presidente de las veedurías del municipio de La Virginia",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36120,SANTANDER,BUCARAMANGA,68001,0,6/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,NO_PRECISA,"En diferentes operativos del área metropolitana, se capturó a 29 personas que se encontraban distribuyendo sustancias en vías públicas en los barrios San Rafael, Campo Madrid, Villas de Girardot, La Independencia, la Juventud y el sector de la Cumbre, donde en tan solo 4 hechos se logra la incautación de más de 8000 dosis de diferentes estupefacientes, así como dinero en efectivo, armas de fuego, radios de comunicación y hasta mascaras.",CARACOL RADIO,ACCIONES_INSTITUCIONALES
36121,ARAUCA,TAME,81794,PDET,6/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"El Comandante de Policía Arauca, coronel Darío Enrique López Mosquera confirmo la captura de tres personas quienes son sindicadas de los delitos de fabricación, tráfico y porte de armas de fuego o municiones, como de hacer parte de las disidencias de las Farc.",LA VOZ DEL CINARUCO,ACCIONES_INSTITUCIONALES
36122,NARIÑO,PASTO,52001,0,6/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,OTROS,"La oportuna reacción del cuadrante que de manera inmediata localizó inicialmente a un hombre identificado como Jhonatan Cañaz, que al practicarle un registró le hallaron dentro de sus pertenencias gran cantidad de marihuana, que algunos ya estaban listos para ser entregados de manera de cigarrillo cerca al parque de Santiago, en el occidente de Pasto. ",DIARIO DEL SUR,ACCIONES_INSTITUCIONALES
36123,CAUCA,POPAYAN,19001,0,6/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"La creciente amenaza que generan grupos armados ilegales, residuales y subversivos aliados al narcotráfico, han hecho que el gobierno busque estrategias para la seguridad de las comunidades en el Cauca. En un consejo de seguridad las autoridades buscan establecer acciones conjuntas que permitan neutralizar el accionar de las estructuras criminales que operan en la zona como el Eln, Epl y Grupos Armados Organizados Residuales (Gaor), que pretenden dominar las zonas ancestrales para el paso de drogas e incluso siembra de cultivos ilícitos. ",CARACOL RADIO,OTRO_TIPO_DE_EVENTOS
36124,PUTUMAYO,PUERTO_ASIS,86568,ETCR - PDET,6/08/2019,8,2019,HOMICIDIOS,OTROS,GUERRILLA,"A través de un comunicado la guerrilla del ELN, se atribuyó el homicidio de un hombre de 19 años sindicado de la violación y muerte de la niña Karen Bernal.",DIARIO DEL SUR,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36125,VALLE_DEL_CAUCA,CALI,76001,0,7/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"En un asentamiento subnormal del barrio Comuneros de Cali, unidades del CTI realizan desde las últimas horas, la exhumación de un cadáver ubicado en una vivienda de la zona. La Fiscalía realiza inspecciones en otros puntos para conocer si existen más cuerpos sepultados en la residencia, con lo que se determinaría si se trata de un lugar utilizado por grupos criminales asentados en este sector deprimido de la capital vallecaucana, para cometer asesinatos y desaparecer a sus víctimas.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36126,NORTE_DE_SANTANDER,OCAÑA,54498,0,7/08/2019,8,2019,HOMICIDIOS,OTROS,NO_PRECISA,"En el sector conocido como Las Liscas entre los municipios de Hacarí y San Calixto fueron encontrados por la comunidad los cuerpos de tres personas, quienes fueron asesinadas con armas de fuego. Según el reporte de las autoridades, las víctimas se movilizaban en una camioneta, cuando fueron interceptadas por un grupo armado desconocido quienes los obligaron a descender del vehículo para luego dispararles en repetidas ocasiones. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36127,VALLE_DEL_CAUCA,CALI,76001,0,6/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,SELECTIVAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Reporteros que llevan El cubrimiento del tráfico de marihuana en el Valle del Cauca y el Cauca, y la presencia de carteles mexicanos de drogas en estos departamentos denunciaron amenazas de muerte por parte del Comando Conjunto Occidental Sexto Frente FARC EP.",EL COLOMBIANO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36128,HUILA,NEIVA,41001,0,7/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,LIDERES_SOCIALES,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"El trabajo realizado por los líderes comunitarios se ha convertido en un riesgo en el país. Muchos presidentes de juntas lideran jornadas, en beneficio de los habitantes de los diferentes barrios y son ellos quienes denuncian constantes situaciones que afectan el entorno de los niños, jóvenes y adultos. Ellos han recibidos amenazas, debido a las denuncias que realizan por la venta de estupefacientes en sus territorios.",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36129,CAQUETA,BELEN_DE_LOS_ANDAQUIES,18094,PDET,7/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Jorge Arvey Beltrán Calderón, conocido con el alias de Tito o Víctor, fue capturado por miembros de policía judicial CTI de la Fiscalía componente Gaula Militar, por ser el presunto cabecilla de la Comisión Gaor del Frente 3° de las Farc, con injerencia en Caquetá, por el delito de extorsión tentada relacionada con la exigencia económica que en junio pasado le hicieran a ciudadanos de Belén de Los Andaquíes, a cambio de respetarles la vida. ",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
36130,VALLE_DEL_CAUCA,CARTAGO,76147,0,7/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GDO_GRUPOS_DELINCUENCIALES_ORGANIZADOS,"Un juez de Cartago envió a prisión a cinco presuntos integrantes de la banda ‘El Callejón’, que según las autoridades se dedicada al tráfico y distribución de drogas y estupefacientes en el barrio Bellavista. En las diligencias fueron incautadas 206 dosis de marihuana, 2 teléfonos celulares, 178.000 pesos en efectivo y una motocicleta marca Yamaha RX 115. ",MI CURILLO CAQUETÁ,ACCIONES_INSTITUCIONALES
36131,CORDOBA,SAN_PELAYO,23686,0,7/08/2019,8,2019,ACCIONES_INSTITUCIONALES,CAPTURAS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,El procedimiento de captura se llevó a cabo mediante labores investigativas que permitieron ubicar en el barrio Rancho Grande a alias 'Cabeza de Lengua'. Integrante de la banda criminal al servicio del narcotráfico  Clan del Golfo.,EL MERIDIANO,ACCIONES_INSTITUCIONALES
36132,VALLE_DEL_CAUCA,CALI,76001,0,7/08/2019,8,2019,ACCIONES_INSTITUCIONALES,JUSTICIA,FUERZA_PUBLICA,"La Sala Penal del Tribunal Superior de Cali condenó a 34 años de prisión, a siete militares del batallón de alta montaña No 3, de la Tercera Brigada del Ejército, por un caso de falsos positivos. Según señaló la Fiscalía, que se encargó de adelantar el proceso, los uniformados eran investigados por el delito de homicidio en persona protegida. ",RCN RADIO,ACCIONES_INSTITUCIONALES
36133,CAUCA,POPAYAN,19001,0,7/08/2019,8,2019,OTRO_TIPO_DE_EVENTO,OTROS,NO_PRECISA,"La Red de Derechos Humanos Francisco Isaías Cifuentes reveló que en el departamento del Cauca se han denunciado, ante la Fiscalía, 610 amenazas contra líderes sociales, en el período comprendido entre  enero y junio de este 2019. De acuerdo con la Red, esto evidencia el aumento de la violencia contra los líderes del departamento, especialmente luego de la firma de los acuerdos de paz con las Farc.",RCN RADIO,OTRO_TIPO_DE_EVENTOS
36134,ANTIOQUIA,ZARAGOZA,5895,PDET,31/07/2019,7,2019,ACCIONES_ARMADAS,ENFRENTAMIENTOS,GAO_GRUPOS_ARMADOS_ORGANIZADOS,"Amenazas, enfrentamientos en los meses de junio y julio en el municipio de Zaragoza.",UARIV,ACCIONES_ARMADAS
36135,ANTIOQUIA,BRICEÑO,5107,PDET,5/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,LIDERES_SOCIALES,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Amenazas al presidente de la Junta de Acción comunal de la vereda Guriman, municipio de Briceño",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36136,CAQUETA,SOLANO,18756,PDET,6/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,LIDERES_SOCIALES,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"El personero municipal de municipio de Solano, en medio radial local, manifestó que 11 líderes del
Araracuara fueron amenazados mediante panfletos",UARIV,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36137,GUAVIARE,EL_RETORNO,95025,PDET,7/08/2019,8,2019,ACCIONES_ARMADAS,COMBATES,GAOR_GRUPOS_ARMADOS_ORGANIZADOS_RESIDUALES,"Combates entre unidades del Ejército e integrantes de las disidencias de las desaparecidas FARC en el Guaviare, dejaron como resultado la captura de quien sería el radista de esa estructura ilegal. Fueron las tropas de la Brigada de Selva Número 22 las que capturaron a alias 'Arelis', radista y experta en manejo de drones, de la comisión de alias 'Mocho Léiber'. ",RCN RADIO,ACCIONES_ARMADAS
36138,VALLE_DEL_CAUCA,CALI,76001,0,7/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,GENERALIZADAS,GUERRILLA,"Las autoridades en la capital del Valle del Cauca están en alerta por la aparición de una bandera del Ejército de Liberación Nacional (ELN), que fue hallada en el kilómetro 3, de la vía que conduce a la vereda La Vorágine del corregimiento de Pance, en la zona Cerro del Águila. Las autoridades hicieron el llamado a los turistas y deportistas que frecuentan esta zona, para que, por seguridad, se abstengan de hacerlo hasta que se confirme el contenido de los dispositivos, ubicados en inmediaciones de la bandera rojo y negra que se instaló en esta zona. ",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36139,RISARALDA,PUEBLO_RICO,66572,0,8/08/2019,8,2019,AMENAZAS_E_INTIMIDACIONES,AUTORIDADES_LOCALES,NO_PRECISA,"El Gobernador del Resguardo Unificado Embera Chamí de Pueblo Rico fue amenazado de muerte a través de mensajes intimidatorios; denunció el Consejo Regional Indígena de Risaralda, desde donde pidieron acciones de las autoridades",RCN RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36140,CAUCA,POPAYAN,19001,0,7/08/2019,8,2019,ATENTADOS,OTROS,NO_PRECISA,"La Policía informó que un abogado en Popayán salió ileso de un atentado sicarial en la capital caucana. El hecho ocurrió el miércoles. La víctima es Antonio Ordóñez Aragón, el litigante estaba con sus escoltas y habían salido de un local donde estuvieron almorzando en una zona llamada Cajete.",EL TIEMPO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36141,VALLE_DEL_CAUCA,CALI,76001,0,7/08/2019,8,2019,ATENTADOS,OTROS,NO_PRECISA,"Las autoridades de la capital del Valle del Cauca confirmaron la explosión de una granada de fragmentación en el barrio Valle del Lili, sur de la ciudad, y que dejó como saldo a una persona herida.",BLU RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
36142,TOLIMA,IBAGUE,73001,0,8/08/2019,8,2019,ATENTADOS,OTROS,NO_PRECISA,Un ataque sicarial dejó como saldo un hombre y dos niños heridos. El caso ocurrió en la carrera cuarta Tamaná cuando un vehículo de matrícula WTM 194 detuvo su marcha para esperar el cambio del semáforo cuando un hombre a bordo de una motocicleta abrió fuego contra los ocupantes de este,CARACOL RADIO,HECHOS_CONTRA_LA_POBLACIÒN_CIVIL
