Cod Depto,Departamento,Cod en texto ,Municipio,Dirección Territorial ,Director Territorial ,Alcalde,Población 2017,No. Víctimas por Declaración,No. Sujetos Atención ,"Acto terrorista , Atentados, Combates, Enfrentamientos , Hostigamientos",Amenaza,Delitos contra la Libertad y la Integridad sexual en desarrollo del conflicto Armado,Desaparición forzada,Desplazamiento Forzado,"Homicidio, Masacre","Minas Antipersonal, Munición sin Explotar y artefacto explosivo improvisado",Secuestro,Tortura,"Vincuación de Niños, Niñas y Adolescentes a actividades relacionadas con grupos armados",Abandono o Despojo Forzado de Tierras,Perdida de Bienes Muebles o Inmuebles ,Puntos de Atención,Personas Atendidas,Solicitudes de AH,Solicitudes de Registro,Solicitudes de Oferta,Otras Solicitudes,Total Solicitudes Recibidas,Priorizado,En Construcción,En Formulación,En proceso de contratación,En Funcionamiento ,Misiones Humanitarias 2012-2017,Emergencias Humanitarias 2012-2017,Incluido,No Incluido,Excluido,En Valoración,RECEPCIÓN FORMATOS / Defensoria,RECEPCIÓN FORMATOS / Personeria,RECEPCIÓN FORMATOS / Procuraduria,RECEPCIÓN FORMATOS / Entidad No Informa ,RECEPCIÓN FORMATOS / Consulados,Beneficiarios Dinero Atención Humanitaria,Valor Dinero Atención Humanitaria,Beneficiarios especie Atención Humanitaria,Valor especie Atención Humanitaria,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Hogares,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - Personas,Caracterización de Población Víctima - PAARI Módulo de Asistencia 2012-2017 - con discapacidad,Atencion Humanitaria 2012-2017 - Giros,Atencion Humanitaria 2012-2017- Valor,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Víctimas,Ayuda Humanitaria por Otros Hechos Diferentes al Desplazamiento 2012-2017 - Valor,PAARI - Módulo de Reparación 2012- 2017 - Víctimas,PAARI - Módulo de Reparación 2012- 2017 - NNA,Estrategia de Recuperación Emocional ,Indemnizaciones 2012-2017 - No. de Indemnizaciones,Indemnizaciones 2012-2017 - Valor,Programa de Acompañamiento 2017 - Con intención de recibir acompañamiento,Programa de Acompañamiento 2017 - En un Negocio,Programa de Acompañamiento 2017 - En Terreno Rural ,Programa de Acompañamiento 2017 - En Vivienda,Programa de Acompañamiento 2017 - En Educación,Identificación,Acercamiento ,Alistamiento ,Pre-Consulta o Consulta Previa,Caracterización del Daño,Diagnóstico del Daño,Diseño y Formulación,En Fase de Diseño e Implementación del PIRC,PIRC aprobado por CTJ,Sin Especificar,Total SRC en el municipio,SIN FUD,SRC en Valoración,SRC Incluido,DEVOLUCION MP ,SRC No Incluido,SRC Indentificados,Apoyo a Entes Territoriales,Atención y Ayuda Humanitaria ,Proyectos de Infraestructura Social y Comunitaria,Indemnizaciones,Centros Regionales *(Aporte  Unidad Victimas)
86,Putumayo,86568, Puerto Asís,Putumayo,Óscar David Gaviria,Omar Francis Guevara Jurado,"61,483","35,293","30,801",367,"2,986",26,405,"33,673","2,385",127,51,18,38,0,194,1,"14,981","13,522","2,680",0,"1,950","18,152",0,0,0,0,0,61,48,"2,524",598,0,5,183,"2,993",0,0,0,128,104,"1,776",825,"8,865","28,415","1,453","30,409","17,495",331,409,"8,268",155,784,"4,485","32,393",341,59,24,173,42,0,0,4,0,0,0,0,0,0,0,4,0,1,4,0,0,5,929,"17,905",267,"32,393",0
86,Putumayo,86569, Puerto Caicedo,Putumayo,Óscar David Gaviria,Hugo Adrián Corrales Gallego,"14,675","4,714","4,174",14,51,2,32,"4,135",610,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,11,398,71,0,0,13,475,0,0,0,27,16,251,330,616,"1,877",115,"4,676","2,492",18,24,879,22,72,0,0,13,3,2,5,2,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,2,346,"2,515",240,0,0
86,Putumayo,86571, Puerto Guzmán,Putumayo,Óscar David Gaviria,Rodrigo Rivera Ramírez,"23,994","4,217","3,773",37,603,0,63,"3,536",703,20,3,1,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,7,6,356,76,0,0,2,443,0,0,0,48,34,140,23,349,"1,214",57,"4,090","2,385",47,60,617,11,110,538,"3,214",12,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"2,445",38,"3,214",0
86,Putumayo,86573, Puerto Leguízamo,Putumayo,Óscar David Gaviria,Juan Carlos Paya Torrijos,"15,396","7,521","6,537",0,959,10,96,"7,436",198,12,5,3,24,0,61,1,"3,571","2,621",577,0,"1,278","4,476",0,0,0,0,0,8,9,662,155,0,0,9,830,4,0,0,56,43,731,435,611,"2,416",110,"7,530","4,670",34,43,597,17,69,375,"2,378",39,7,5,21,2,2,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,4,477,"4,713",76,"2,378",0
86,Putumayo,86749, Sibundoy,Putumayo,Óscar David Gaviria,Mario Fernando Erazo Luna,"14,310","6,839","5,732",10,110,11,23,"6,796",337,2,19,0,1,0,1,1,"6,041","6,989",496,0,"1,530","9,015",0,0,0,0,0,3,1,932,234,0,7,20,"1,174",2,0,0,10,6,0,0,"1,213","3,725",228,"5,329","2,833",14,18,"1,060",23,139,898,"5,502",223,19,12,85,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,"2,852",34,"5,502",0
86,Putumayo,86755, San Francisco,Putumayo,Óscar David Gaviria,José Luis Suárez Chamorro,"7,151","2,159","1,785",16,421,4,31,"2,054",98,0,13,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,413,47,0,2,0,471,0,0,0,1,0,0,0,459,"1,313",120,"1,517",739,3,4,357,8,73,0,0,109,18,9,25,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,743,0,0,0
86,Putumayo,86757, San Miguel,Putumayo,Óscar David Gaviria,Regulo Hernán Martínez Jiménez,"27,707","7,442","6,199",513,"1,882",145,127,"6,413",597,42,39,52,8,0,363,1,"6,527","5,068",946,0,"2,073","8,087",0,0,0,0,0,29,21,"1,784",443,0,1,202,"2,028",14,0,0,30,17,550,328,"1,622","4,891",260,"8,648","4,694",205,225,"2,072",86,152,803,"5,021",279,34,20,167,31,1,0,2,0,0,0,0,0,1,0,4,0,0,4,1,0,5,346,"4,920",271,"5,021",0
86,Putumayo,86760, Santiago,Putumayo,Óscar David Gaviria,Franklin Libardo Benavides Revelo,"10,661","2,076","1,760",47,224,2,17,"2,036",90,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,272,52,0,0,0,324,0,0,0,2,2,0,0,389,"1,257",83,"1,184",626,2,3,322,14,31,0,0,128,8,7,42,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,629,0,0,0
86,Putumayo,86865, Valle Del Guamuez,Putumayo,Óscar David Gaviria,Luis Fernando Palacios Alomia,"53,057","16,947","13,747",200,410,496,190,"16,172","1,249",31,146,79,11,0,110,1,"12,571","8,366","2,046",0,"3,948","14,360",0,0,0,0,0,33,22,"3,421",979,0,5,724,"3,736",5,0,0,102,67,855,298,"6,554","19,202",893,"18,219","9,056",198,246,"4,744",264,809,"2,957","21,171",288,50,38,138,34,2,0,0,0,2,0,0,0,2,0,6,0,0,6,0,0,6,365,"9,302",487,"21,171",0
86,Putumayo,86885, Villagarzón,Putumayo,Óscar David Gaviria,Jhon Ever Calderón Valencia,"21,307","8,875","7,900",51,55,11,41,"8,063",832,7,16,4,11,0,48,1,"8,838","8,600",734,0,"2,091","11,425",0,0,0,0,0,12,4,744,188,0,0,19,917,1,0,0,91,55,203,96,"1,268","4,169",212,"10,455","6,329",36,46,"2,806",123,98,"1,858","10,262",83,17,8,42,10,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,3,151,"6,375",98,"10,262",0
68,Santander,68001, Bucaramanga,Santander,Luis Alfonso Aparicio,Rodolfo Hernandez Suarez ,"528,497","103,456","81,247",908,"1,368",324,"4,488","82,284","22,432",213,701,221,201,0,46,1,"41,814","19,248","10,832","6,715","30,144","66,939",0,0,1,0,0,22,11,"7,182","2,444",0,32,"6,186","2,874",712,0,0,204,153,0,0,"17,953","55,675","2,707","40,427","24,075",172,221,"19,004",355,"1,527","9,198","60,353","1,760",613,126,838,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,"24,296",0,"60,353",0
68,Santander,68013, Aguada,Santander,Luis Alfonso Aparicio,Ramiro Javier Ariza Almanza,"1,800",52,37,0,0,0,7,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,0,16,0,0,0,0,0,0,0,20,81,4,85,30,0,0,22,1,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
68,Santander,68020, Albania,Santander,Luis Alfonso Aparicio,Roberto Arturo Reyes Ortiz,"5,230",35,16,1,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,1,18,0,0,0,0,0,0,0,3,12,0,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
68,Santander,68051, Aratoca,Santander,Luis Alfonso Aparicio,Pedro Julio Corredor Cáceres,"8,291",108,92,1,3,0,0,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,14,0,0,0,0,0,0,0,16,55,3,53,35,0,0,40,0,12,10,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,72,0
68,Santander,68077, Barbosa,Santander,Luis Alfonso Aparicio,Deyanira Ardila González,"29,106","1,888","1,467",4,122,4,20,"1,662",279,0,14,5,0,0,3,1,"4,129","1,962",815,11,"2,448","5,236",0,0,0,0,0,0,0,171,96,0,3,22,255,0,0,0,0,0,0,0,392,"1,451",61,979,479,4,5,386,12,98,446,"3,332",34,7,6,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,"3,332",0
68,Santander,68079, Barichara,Santander,Luis Alfonso Aparicio,Israel Alonso Agon Pérez,"7,112",406,277,0,21,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,17,0,0,0,0,0,0,0,15,65,3,54,27,0,0,9,1,0,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,225,72,0
68,Santander,68101, Bolívar,Santander,Luis Alfonso Aparicio,Adriano Jerez Quiroga,"12,060","1,347",684,5,9,0,21,"1,331",123,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,36,0,2,171,223,0,0,0,0,0,0,0,164,539,32,369,169,2,3,135,4,2,99,598,7,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,172,0,598,0
68,Santander,68121, Cabrera,Santander,Luis Alfonso Aparicio,Carlos Alberto Bautista Useda,"2,356",11,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,11,43,2,12,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
68,Santander,68132, California,Santander,Luis Alfonso Aparicio,Hugo Arnoldo Lizcano Pulido,"2,020",32,21,3,1,0,0,21,6,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,20,56,4,30,22,0,0,17,0,0,0,0,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
68,Santander,68147, Capitanejo,Santander,Luis Alfonso Aparicio,Johnny Pinzón Higuera,"5,481",177,142,8,33,0,4,137,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,0,0,13,43,0,0,0,0,0,0,0,58,176,15,118,53,2,2,114,1,0,16,110,27,10,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,110,0
68,Santander,68152, Carcasí,Santander,Luis Alfonso Aparicio,German Eugenio Jurado,"4,989",123,93,0,20,0,7,83,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,38,0,0,0,0,0,0,0,21,62,2,33,12,2,3,44,0,0,26,222,14,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,222,0
68,Santander,68160, Cepitá,Santander,Luis Alfonso Aparicio,Wilson Reynel Rey Quiñonez,"1,832",16,12,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,26,7,5,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
68,Santander,68162, Cerrito,Santander,Luis Alfonso Aparicio,Carlos Alberto Romero Ramírez,"5,596",826,572,1,5,0,3,784,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,21,0,3,0,112,1,0,0,0,0,0,0,188,628,30,217,115,1,1,355,1,20,158,727,62,30,2,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,84,727,0
68,Santander,68167, Charalá,Santander,Luis Alfonso Aparicio,Gil Antonio Méndez Méndez,"10,373",363,281,3,62,11,2,288,29,1,10,12,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,59,0,2,19,128,0,0,0,0,0,0,0,60,197,6,178,78,0,0,81,0,110,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,78,146,0,0
68,Santander,68169, Charta,Santander,Luis Alfonso Aparicio,Giraldo Solano Toloza ,"2,592",229,163,0,12,1,0,116,129,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0,1,0,40,0,0,0,0,0,0,0,18,60,4,70,39,0,0,26,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
68,Santander,68176, Chima,Santander,Luis Alfonso Aparicio,Luis Carlos Figueroa Velásquez,"3,042",385,303,5,25,0,5,347,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,17,0,0,0,50,0,0,0,0,0,0,0,26,85,7,63,28,0,0,63,0,2,20,113,19,6,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,113,0
68,Santander,68179, Chipatá,Santander,Luis Alfonso Aparicio,Belisario Romero Chávez,"5,071",49,39,0,1,0,0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,6,0,0,0,0,0,0,0,10,29,4,8,2,0,0,12,0,1,3,31,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,0
68,Santander,68207, Concepción,Santander,Luis Alfonso Aparicio,Ruth Vianney Anaya Méndez,"5,177",469,367,4,62,1,0,415,45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,21,0,1,0,91,1,0,0,0,0,0,0,143,474,18,283,136,1,1,264,0,17,156,933,59,28,2,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,933,0
68,Santander,68209, Confines,Santander,Luis Alfonso Aparicio,Josué Efraín Gómez Medina,"2,698",84,62,0,26,1,0,75,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,1,0,18,0,0,0,0,0,0,0,20,65,6,64,31,0,0,4,0,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
68,Santander,68211, Contratación,Santander,Luis Alfonso Aparicio,Oriol Plata Hernández,"3,409",410,356,7,7,0,0,328,44,1,1,1,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,5,0,43,0,0,0,0,0,0,0,10,43,6,108,57,0,0,34,1,0,39,238,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,238,0
68,Santander,68217, Coromoro,Santander,Luis Alfonso Aparicio,Sandra Milena Anaya Gámez,"7,612",317,216,2,47,13,0,279,33,0,11,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,39,0,1,48,68,0,0,0,0,0,0,0,23,64,6,89,39,0,0,28,0,7,19,228,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,39,0,228,0
68,Santander,68229, Curití,Santander,Luis Alfonso Aparicio,Mario Galvis Ave,"11,980",71,68,5,4,1,0,62,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,16,49,4,64,34,0,0,12,0,0,3,22,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,22,0
68,Santander,68235, El Carmen De Chucur,Santander,Luis Alfonso Aparicio,Isaías Rueda Rueda,"20,476","2,062","1,511",7,73,1,48,"1,870",287,16,1,2,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,106,0,8,30,518,6,0,0,0,0,0,0,264,897,58,978,511,10,13,393,5,46,348,"1,784",35,4,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,"1,784",0
68,Santander,68245, El Guacamayo,Santander,Luis Alfonso Aparicio,Fabio Nel Díaz Castillo,"1,943",98,71,10,3,0,0,65,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,34,0,0,0,0,0,0,0,2,6,1,24,10,0,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
68,Santander,68250, El Peñón,Santander,Luis Alfonso Aparicio,Francisco Jesús Cruz Guiza,"5,076",496,347,9,50,4,13,429,127,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,62,0,1,64,83,0,0,0,0,0,0,0,45,181,5,116,59,2,3,67,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0
68,Santander,68255, El Playón,Santander,Luis Alfonso Aparicio,Luis Ambrosio Alarcón López,"11,520","4,418","3,534",9,104,3,73,"4,249",268,4,2,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,497,80,0,1,117,465,0,0,0,3,1,0,0,623,"2,155",158,"2,348","1,253",6,8,853,9,276,0,0,94,28,15,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,261",0,0,0
68,Santander,68264, Encino,Santander,Luis Alfonso Aparicio,Jairo Niño Montañez,"2,459",353,274,1,16,0,0,311,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,36,1,0,0,0,0,0,0,24,93,5,65,25,1,1,39,0,23,0,0,10,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
68,Santander,68266, Enciso,Santander,Luis Alfonso Aparicio,Carlos Humberto Cárdenas Bonilla,"3,202",81,50,12,3,4,6,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,0,45,0,0,0,0,0,0,0,28,76,6,37,16,0,0,41,0,0,0,0,15,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
68,Santander,68271, Florián,Santander,Luis Alfonso Aparicio,Alfonso Niño Quitian,"6,284",160,130,0,21,0,7,108,54,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,27,0,1,0,80,0,0,0,0,0,0,0,40,143,5,174,81,2,3,14,0,0,8,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,76,0
68,Santander,68276, Floridablanca,Santander,Luis Alfonso Aparicio,Héctor Guillermo Mantilla Rueda,"266,617","17,774","14,637",48,318,25,141,"17,522",838,3,30,9,6,0,30,1,"19,954","13,651","6,617","6,653","8,871","35,792",0,0,0,0,0,1,3,"1,150",396,0,10,2,"1,569",0,0,0,23,18,0,0,"7,627","24,904","1,997","13,564","8,110",49,63,"6,242",147,100,"2,480","15,551",325,95,27,176,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"8,172",0,"15,551",0
68,Santander,68296, Galán,Santander,Luis Alfonso Aparicio,Sofía Medina Serrano,"2,196",234,198,0,82,0,3,194,28,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,0,60,0,0,0,0,0,0,0,9,36,1,56,31,0,0,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
68,Santander,68298, Gambita,Santander,Luis Alfonso Aparicio,Edilson Salamanca Callejas,"5,038",44,40,0,23,0,0,29,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,5,17,1,13,8,2,2,2,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,12,0
68,Santander,68307, Girón,Santander,Luis Alfonso Aparicio,John Abiud Ramírez Barrientos,"190,350","16,652","14,492",24,17,6,110,"16,336",624,12,21,5,5,0,83,1,"12,280","6,471","2,177",315,"6,974","15,937",0,0,0,0,0,0,0,964,268,0,6,21,"1,242",0,0,0,10,8,0,0,"5,637","19,014",915,"12,973","7,750",35,44,"4,680",81,66,"1,887","11,456",253,69,29,131,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"7,793",0,"11,456",0
68,Santander,68318, Guaca,Santander,Luis Alfonso Aparicio,Jorge López Velasco,"6,296",80,61,1,19,0,0,39,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,0,0,0,0,0,0,0,13,42,2,40,23,1,1,47,0,28,56,298,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,298,0
68,Santander,68320, Guadalupe,Santander,Luis Alfonso Aparicio,Libardo Romero Rodríguez,"4,604",145,102,1,6,1,2,113,22,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,2,0,48,0,0,0,0,0,0,0,7,25,1,79,47,0,0,14,1,0,30,187,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,187,0
68,Santander,68322, Guapotá,Santander,Luis Alfonso Aparicio,Nelson Enrique Lamus Ríos,"2,112",12,11,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,26,1,11,4,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
68,Santander,68324, Guavatá,Santander,Luis Alfonso Aparicio,Leidy Dayanni Pinzón Tovar,"3,549",98,78,0,0,0,0,40,57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,6,0,0,0,20,0,0,0,0,0,0,0,13,52,0,23,12,0,0,15,0,14,15,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,131,0
68,Santander,68327, Güepsa,Santander,Luis Alfonso Aparicio,Juan Erneth Ruiz Ruiz,"3,772",210,145,0,15,0,12,123,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,29,0,0,0,65,0,0,0,0,0,0,0,22,89,1,65,32,2,3,49,0,23,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,38,0
68,Santander,68344, Hato,Santander,Luis Alfonso Aparicio,Ricaurte Quintero Landinez,"2,331",471,413,0,19,0,7,403,62,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,22,0,0,0,0,0,0,0,7,19,1,118,68,0,0,21,1,19,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
68,Santander,68368, Jesús María,Santander,Luis Alfonso Aparicio,Yimer Alexander Carrillo Carantón,"3,080",49,39,0,3,0,0,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,13,0,0,0,0,0,0,0,5,19,1,14,4,0,0,5,0,0,1,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0
68,Santander,68370, Jordán,Santander,Luis Alfonso Aparicio,Johana Muñoz Ruiz,"1,092",10,10,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,Santander,68377, La Belleza,Santander,Luis Alfonso Aparicio,Edwin Rodolfo Téllez Ardila,"8,594",359,249,3,8,0,3,329,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,0,0,0,89,0,0,0,0,0,0,0,59,219,8,206,106,0,0,35,0,0,24,117,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,117,0
68,Santander,68397, La Paz,Santander,Luis Alfonso Aparicio,Hermes Amado Castillo,"5,075",82,66,1,25,0,5,38,28,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,3,0,37,0,0,0,0,0,0,0,10,37,6,53,20,0,0,32,0,0,69,387,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,387,0
68,Santander,68406, Lebrija,Santander,Luis Alfonso Aparicio,Sergio Alonso Valenzuela Isabella,"40,252","5,840","5,190",14,355,14,27,"5,876",281,7,23,11,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,150,0,9,0,661,0,0,0,0,0,0,0,956,"3,584",196,"3,422","1,948",9,12,"1,361",7,116,635,"3,939",108,38,6,50,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1,959",0,"3,939",0
68,Santander,68418, Los Santos,Santander,Luis Alfonso Aparicio,Jaime Arenas Rueda,"12,423",142,119,0,6,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,0,51,174,4,72,36,1,1,72,0,11,3,15,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0
68,Santander,68425, Macaravita,Santander,Luis Alfonso Aparicio,Jimmy Noé Gómez Sepúlveda,"2,299",131,90,0,28,0,4,68,55,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,1,0,40,0,0,0,0,0,0,0,27,67,6,19,9,0,0,41,0,0,0,0,18,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
